layer,L,T,log_L,log_T,alpha_true,c_true
0,13.949507939624207,389.82193662788313,1.144558888407109,2.5908662747210043,2.3,1.0
0,13.949507939624207,411.6816685970371,1.144558888407109,2.614561529119422,2.3,1.0
0,13.949507939624207,536.8737347464289,1.144558888407109,2.729872157672097,2.3,1.0
0,13.949507939624207,376.7745778955776,1.144558888407109,2.576081591965494,2.3,1.0
0,13.949507939624207,496.0930413691099,1.144558888407109,2.6955631352881664,2.3,1.0
0,13.949507939624207,333.3160948769965,1.144558888407109,2.522856285000171,2.3,1.0
0,13.949507939624207,408.0088987598567,1.144558888407109,2.610669635247126,2.3,1.0
0,13.949507939624207,439.63054296837373,1.144558888407109,2.643087857049542,2.3,1.0
0,13.949507939624207,468.4620471227814,1.144558888407109,2.6706744118880197,2.3,1.0
0,13.949507939624207,477.32887862481954,1.144558888407109,2.6788177101843944,2.3,1.0
0,13.949507939624207,483.2450257118539,1.144558888407109,2.6841673923084297,2.3,1.0
0,13.949507939624207,407.1627483102437,1.144558888407109,2.609768037149529,2.3,1.0
0,13.949507939624207,400.28186860273,1.144558888407109,2.6023659184985055,2.3,1.0
0,13.949507939624207,487.9525275637367,1.144558888407109,2.6883775719617597,2.3,1.0
0,13.949507939624207,416.8915394051502,1.144558888407109,2.6200230814373033,2.3,1.0
0,13.949507939624207,354.30877930067146,1.144558888407109,2.549381913706584,2.3,1.0
0,13.949507939624207,361.95817166019333,1.144558888407109,2.5586583858183674,2.3,1.0
0,13.949507939624207,373.7562684922469,1.144558888407109,2.572588485208776,2.3,1.0
0,13.949507939624207,462.2453685975852,1.144558888407109,2.66487256850057,2.3,1.0
0,13.949507939624207,438.2921073118997,1.144558888407109,2.6417636500248185,2.3,1.0
0,13.949507939624207,475.84612847250963,1.144558888407109,2.677466540202347,2.3,1.0
0,13.949507939624207,402.39485881515367,1.144558888407109,2.6046524233339725,2.3,1.0
0,13.949507939624207,439.3527815643028,1.144558888407109,2.64281338028594,2.3,1.0
0,13.949507939624207,471.23659769118905,1.144558888407109,2.6732390117411047,2.3,1.0
0,13.949507939624207,409.57488600945237,1.144558888407109,2.6123333190568956,2.3,1.0
0,13.949507939624207,459.45363106461497,1.144558888407109,2.662241688107535,2.3,1.0
0,13.949507939624207,388.47656575836595,1.144558888407109,2.5893648257912707,2.3,1.0
0,13.949507939624207,406.28856662357737,1.144558888407109,2.6088346010068064,2.3,1.0
0,13.949507939624207,405.1514935248697,1.144558888407109,2.607617444201824,2.3,1.0
0,13.949507939624207,358.5778504428611,1.144558888407109,2.5545834594382812,2.3,1.0
0,13.949507939624207,461.5394864869614,1.144558888407109,2.664208862522938,2.3,1.0
0,13.949507939624207,399.85876142597425,1.144558888407109,2.601906616414973,2.3,1.0
0,13.949507939624207,429.8326114314202,1.144558888407109,2.633299362359302,2.3,1.0
0,13.949507939624207,461.10866828807883,1.144558888407109,2.6638032865097894,2.3,1.0
0,13.949507939624207,458.7481725206319,1.144558888407109,2.6615743471984863,2.3,1.0
0,13.949507939624207,474.0579187547476,1.144558888407109,2.6758314055114716,2.3,1.0
0,13.949507939624207,422.7364421577693,1.144558888407109,2.6260696879658485,2.3,1.0
0,13.949507939624207,402.6336101842518,1.144558888407109,2.60491002516839,2.3,1.0
0,13.949507939624207,423.9281603391441,1.144558888407109,2.627292266470773,2.3,1.0
0,13.949507939624207,333.09294803345654,1.144558888407109,2.5225654382673524,2.3,1.0
0,13.949507939624207,345.31424878449553,1.144558888407109,2.5382144991163424,2.3,1.0
0,13.949507939624207,351.81898546734016,1.144558888407109,2.5463192719071874,2.3,1.0
0,13.949507939624207,369.42018731767456,1.144558888407109,2.567520624187923,2.3,1.0
0,13.949507939624207,455.5419792923002,1.144558888407109,2.6585284044373196,2.3,1.0
0,13.949507939624207,374.54047743158486,1.144558888407109,2.5734987597530736,2.3,1.0
0,19.45887717576389,871.6372866579993,1.2891177768142181,2.9403358001004394,2.3,1.0
0,19.45887717576389,1121.00626238271,1.2891177768142181,3.049608038741858,2.3,1.0
0,19.45887717576389,874.5051374367686,1.2891177768142181,2.941762365162764,2.3,1.0
0,19.45887717576389,1030.423436440311,1.2891177768142181,3.013015727928151,2.3,1.0
0,19.45887717576389,801.957098114145,1.2891177768142181,2.9041511356773606,2.3,1.0
0,19.45887717576389,894.5154107442157,1.2891177768142181,2.951587827009063,2.3,1.0
0,19.45887717576389,799.9861832468243,1.2891177768142181,2.9030824862525937,2.3,1.0
0,19.45887717576389,876.7683368994295,1.2891177768142181,2.9428848575657565,2.3,1.0
0,19.45887717576389,1046.4345367189624,1.2891177768142181,3.0197120647521234,2.3,1.0
0,19.45887717576389,711.9443166027573,1.2891177768142181,2.8524460274320176,2.3,1.0
0,19.45887717576389,984.6254463525617,1.2891177768142181,2.993271055352742,2.3,1.0
0,19.45887717576389,956.0001836594156,1.2891177768142181,2.9804579757094296,2.3,1.0
0,19.45887717576389,843.85043692614,1.2891177768142181,2.9262654795953744,2.3,1.0
0,19.45887717576389,742.6234256216135,1.2891177768142181,2.8707686446716374,2.3,1.0
0,19.45887717576389,932.5447978659561,1.2891177768142181,2.9696697037500814,2.3,1.0
0,19.45887717576389,852.0744097936291,1.2891177768142181,2.9304775224095394,2.3,1.0
0,19.45887717576389,955.2749420847098,1.2891177768142181,2.980128385871927,2.3,1.0
0,19.45887717576389,925.5383670542549,1.2891177768142181,2.9663944266054885,2.3,1.0
0,19.45887717576389,1173.0524927586066,1.2891177768142181,3.069317446732169,2.3,1.0
0,19.45887717576389,889.9759329158305,1.2891177768142181,2.949378262439098,2.3,1.0
0,19.45887717576389,791.2176919141084,1.2891177768142181,2.898295989679578,2.3,1.0
0,19.45887717576389,947.6536714733292,1.2891177768142181,2.976649649522886,2.3,1.0
0,19.45887717576389,953.4598035463237,1.2891177768142181,2.979302388555594,2.3,1.0
0,19.45887717576389,1131.1339465878839,1.2891177768142181,3.0535140362424587,2.3,1.0
0,19.45887717576389,1045.6191235621868,1.2891177768142181,3.019373517554109,2.3,1.0
0,19.45887717576389,973.237773327576,1.2891177768142181,2.9882189564336414,2.3,1.0
0,19.45887717576389,1148.9378645047818,1.2891177768142181,3.0602965423241613,2.3,1.0
0,19.45887717576389,771.8446557581407,1.2891177768142181,2.887529901455271,2.3,1.0
0,19.45887717576389,838.097996772906,1.2891177768142181,2.923294802603347,2.3,1.0
0,19.45887717576389,802.8046214767196,1.2891177768142181,2.904609863910192,2.3,1.0
0,19.45887717576389,870.1157896465862,1.2891177768142181,2.93957704969735,2.3,1.0
0,19.45887717576389,750.3913291694207,1.2891177768142181,2.875287807093249,2.3,1.0
0,19.45887717576389,1014.7224510449939,1.2891177768142181,3.00634726937927,2.3,1.0
0,19.45887717576389,892.2660587518837,1.2891177768142181,2.950494373007153,2.3,1.0
0,19.45887717576389,739.8717206057477,1.2891177768142181,2.8691564280250406,2.3,1.0
0,19.45887717576389,792.1580283317847,1.2891177768142181,2.89881182803698,2.3,1.0
0,19.45887717576389,966.9287796672033,1.2891177768142181,2.985394486764883,2.3,1.0
0,19.45887717576389,1046.0921622802925,1.2891177768142181,3.0195699482086575,2.3,1.0
0,19.45887717576389,1244.6472041330894,1.2891177768142181,3.095046267888827,2.3,1.0
0,19.45887717576389,1428.2099197403554,1.2891177768142181,3.1547920451744993,2.3,1.0
0,19.45887717576389,981.6739039206255,1.2891177768142181,2.9919672461907645,2.3,1.0
0,19.45887717576389,795.2583630360131,1.2891177768142181,2.900508244898288,2.3,1.0
0,19.45887717576389,670.0087839714391,1.2891177768142181,2.826080496440108,2.3,1.0
0,19.45887717576389,960.3084012419924,1.2891177768142181,2.982410728298428,2.3,1.0
0,19.45887717576389,816.6058972058838,1.2891177768142181,2.9120125119018523,2.3,1.0
0,19.45887717576389,866.7877835150168,1.2891177768142181,2.9379127817555277,2.3,1.0
0,19.45887717576389,841.5818241370738,1.2891177768142181,2.9250963473393536,2.3,1.0
0,19.45887717576389,903.2317200522278,1.2891177768142181,2.955799180911766,2.3,1.0
0,19.45887717576389,1082.4635631819658,1.2891177768142181,3.034413286480056,2.3,1.0
0,19.45887717576389,944.4993983434325,1.2891177768142181,2.97520168560755,2.3,1.0
0,27.144176165949066,1936.9668801301123,1.433676665221327,3.2871221948545233,2.3,1.0
0,27.144176165949066,1698.2026861954619,1.433676665221327,3.2299895235068554,2.3,1.0
0,27.144176165949066,1542.9807067709264,1.433676665221327,3.1883604957356635,2.3,1.0
0,27.144176165949066,1844.0649095738881,1.433676665221327,3.2657762037965834,2.3,1.0
0,27.144176165949066,1967.6720208570275,1.433676665221327,3.2939527102525905,2.3,1.0
0,27.144176165949066,2585.9889267274284,1.433676665221327,3.4126266608879674,2.3,1.0
0,27.144176165949066,2022.7534747045402,1.433676665221327,3.3059429558802913,2.3,1.0
0,27.144176165949066,2298.6671108972305,1.433676665221327,3.3614760820268943,2.3,1.0
0,27.144176165949066,1840.4758853338765,1.433676665221327,3.2649301315164316,2.3,1.0
0,27.144176165949066,1660.5966181703106,1.433676665221327,3.2202641491409665,2.3,1.0
0,27.144176165949066,1716.2659935691304,1.433676665221327,3.234584597374574,2.3,1.0
0,27.144176165949066,1779.1480063815945,1.433676665221327,3.2502120783150086,2.3,1.0
0,27.144176165949066,2729.6925154791807,1.433676665221327,3.4361137289632544,2.3,1.0
0,27.144176165949066,1753.669604641858,1.433676665221327,3.243947774664654,2.3,1.0
0,27.144176165949066,2249.4638340825254,1.433676665221327,3.352079015156774,2.3,1.0
0,27.144176165949066,1732.350981091473,1.433676665221327,3.2386358863585016,2.3,1.0
0,27.144176165949066,2281.0924278202333,1.433676665221327,3.3581428828562427,2.3,1.0
0,27.144176165949066,2101.520554343293,1.433676665221327,3.3225336420665172,2.3,1.0
0,27.144176165949066,1937.5471678520055,1.433676665221327,3.2872522838175766,2.3,1.0
0,27.144176165949066,1971.5186466134498,1.433676665221327,3.2948008889836937,2.3,1.0
0,27.144176165949066,1798.0457074161989,1.433676665221327,3.254800727567582,2.3,1.0
0,27.144176165949066,2120.876277057495,1.433676665221327,3.3265153343541676,2.3,1.0
0,27.144176165949066,1852.7499395912953,1.433676665221327,3.2678168077786816,2.3,1.0
0,27.144176165949066,1650.4989674794813,1.433676665221327,3.2176152569801117,2.3,1.0
0,27.144176165949066,1637.5936457684365,1.433676665221327,3.2142061444974765,2.3,1.0
0,27.144176165949066,2035.6327392686314,1.433676665221327,3.308699427055535,2.3,1.0
0,27.144176165949066,2513.766434077443,1.433676665221327,3.4003249228711607,2.3,1.0
0,27.144176165949066,2031.7901532226674,1.433676665221327,3.307878851247913,2.3,1.0
0,27.144176165949066,1948.6225968175524,1.433676665221327,3.289727734453288,2.3,1.0
0,27.144176165949066,2070.5047792008186,1.433676665221327,3.316076237291016,2.3,1.0
0,27.144176165949066,2412.874493261756,1.433676665221327,3.3825347324759485,2.3,1.0
0,27.144176165949066,2049.9714915653644,1.433676665221327,3.31174782147432,2.3,1.0
0,27.144176165949066,1865.034267031658,1.433676665221327,3.2706868156868207,2.3,1.0
0,27.144176165949066,2341.664070351849,1.433676665221327,3.3695245923346833,2.3,1.0
0,27.144176165949066,2115.37473625229,1.433676665221327,3.3253873133047076,2.3,1.0
0,27.144176165949066,2497.479217276055,1.433676665221327,3.397501882940109,2.3,1.0
0,27.144176165949066,2038.8861969752024,1.433676665221327,3.3093929857560704,2.3,1.0
0,27.144176165949066,1650.7804177342323,1.433676665221327,3.2176893084484073,2.3,1.0
0,27.144176165949066,1615.580979171058,1.433676665221327,3.2083287314194173,2.3,1.0
0,27.144176165949066,2540.9999918490334,1.433676665221327,3.4050046636572486,2.3,1.0
0,27.144176165949066,2568.875795154554,1.433676665221327,3.4097431066863484,2.3,1.0
0,27.144176165949066,1930.908522696314,1.433676665221327,3.285761699450415,2.3,1.0
0,27.144176165949066,1872.8108171940644,1.433676665221327,3.2724939091433547,2.3,1.0
0,27.144176165949066,2469.7950096020113,1.433676665221327,3.3926609087685207,2.3,1.0
0,27.144176165949066,1680.1140180330071,1.433676665221327,3.225338755370106,2.3,1.0
0,27.144176165949066,1734.4831251741161,1.433676665221327,3.239170078937713,2.3,1.0
0,27.144176165949066,2184.566761720302,1.433676665221327,3.339365321558146,2.3,1.0
0,27.144176165949066,1869.6060549414428,1.433676665221327,3.2717501059007508,2.3,1.0
0,27.144176165949066,1982.0868043434725,1.433676665221327,3.2971226702410164,2.3,1.0
0,27.144176165949066,1935.5704253803137,1.433676665221327,3.2868089776687315,2.3,1.0
0,37.864790094146485,4486.759467734251,1.5782355536284363,3.6519327879115564,2.3,1.0
0,37.864790094146485,5267.821060012238,1.5782355536284363,3.7216310142075226,2.3,1.0
0,37.864790094146485,4323.573557958049,1.5782355536284363,3.6358428521270754,2.3,1.0
0,37.864790094146485,4697.75791601496,1.5782355536284363,3.6718906330359395,2.3,1.0
0,37.864790094146485,3136.064662216119,1.5782355536284363,3.496385008780938,2.3,1.0
0,37.864790094146485,4234.167685628317,1.5782355536284363,3.6267680533765936,2.3,1.0
0,37.864790094146485,3758.4626203249654,1.5782355536284363,3.575010235341106,2.3,1.0
0,37.864790094146485,3552.5745915836237,1.5782355536284363,3.5505432053533634,2.3,1.0
0,37.864790094146485,3738.8260871707807,1.5782355536284363,3.5727352642612877,2.3,1.0
0,37.864790094146485,4056.725092510675,1.5782355536284363,3.6081755783597695,2.3,1.0
0,37.864790094146485,4893.363591815977,1.5782355536284363,3.6896074863613593,2.3,1.0
0,37.864790094146485,3495.706947166043,1.5782355536284363,3.5435350176227605,2.3,1.0
0,37.864790094146485,4284.865918443576,1.5782355536284363,3.6319372365763356,2.3,1.0
0,37.864790094146485,3966.4406140041906,1.5782355536284363,3.5984009563649533,2.3,1.0
0,37.864790094146485,4060.6520842658156,1.5782355536284363,3.6085957808329687,2.3,1.0
0,37.864790094146485,4957.53286408652,1.5782355536284363,3.6952656018776673,2.3,1.0
0,37.864790094146485,4623.7767630148455,1.5782355536284363,3.664996858083067,2.3,1.0
0,37.864790094146485,5212.732825425931,1.5782355536284363,3.7170654660709386,2.3,1.0
0,37.864790094146485,4167.5097904236145,1.5782355536284363,3.619876628757261,2.3,1.0
0,37.864790094146485,3842.422953183953,1.5782355536284363,3.5846051679499142,2.3,1.0
0,37.864790094146485,4124.380036160812,1.5782355536284363,3.6153586760109144,2.3,1.0
0,37.864790094146485,4423.224944301817,1.5782355536284363,3.6457390260946534,2.3,1.0
0,37.864790094146485,4379.7013648702505,1.5782355536284363,3.641444498629539,2.3,1.0
0,37.864790094146485,3624.9348869490145,1.5782355536284363,3.5593002099435047,2.3,1.0
0,37.864790094146485,4323.511866230362,1.5782355536284363,3.6358366552698453,2.3,1.0
0,37.864790094146485,4413.768175947032,1.5782355536284363,3.644809519004401,2.3,1.0
0,37.864790094146485,6222.1508474614775,1.5782355536284363,3.7939405357707554,2.3,1.0
0,37.864790094146485,5652.066488424036,1.5782355536284363,3.7522072620558253,2.3,1.0
0,37.864790094146485,3752.8217893583,1.5782355536284363,3.5743579415151525,2.3,1.0
0,37.864790094146485,4085.2667764290595,1.5782355536284363,3.611220422128661,2.3,1.0
0,37.864790094146485,3424.5779453424834,1.5782355536284363,3.534607055447914,2.3,1.0
0,37.864790094146485,3903.5581551143487,1.5782355536284363,3.59146065385752,2.3,1.0
0,37.864790094146485,4471.997994062991,1.5782355536284363,3.6505016000734543,2.3,1.0
0,37.864790094146485,5110.885004337772,1.5782355536284363,3.7084961093756252,2.3,1.0
0,37.864790094146485,3823.3689617075743,1.5782355536284363,3.582446210208869,2.3,1.0
0,37.864790094146485,3866.588411171154,1.5782355536284363,3.587327944953688,2.3,1.0
0,37.864790094146485,3090.7110641934582,1.5782355536284363,3.49005840684537,2.3,1.0
0,37.864790094146485,4162.411728343015,1.5782355536284363,3.619345036592448,2.3,1.0
0,37.864790094146485,3636.9025623493903,1.5782355536284363,3.5607316658606387,2.3,1.0
0,37.864790094146485,3939.5977439533976,1.5782355536284363,3.5954518800743376,2.3,1.0
0,37.864790094146485,3739.5505112059805,1.5782355536284363,3.572819403742067,2.3,1.0
0,37.864790094146485,4205.340030873847,1.5782355536284363,3.623801117271104,2.3,1.0
0,37.864790094146485,3276.694952826409,1.5782355536284363,3.5154360121877732,2.3,1.0
0,37.864790094146485,3422.727507194977,1.5782355536284363,3.5343723251290466,2.3,1.0
0,37.864790094146485,5870.1583144123615,1.5782355536284363,3.768649814049752,2.3,1.0
0,37.864790094146485,3516.201014570479,1.5782355536284363,3.54607369490666,2.3,1.0
0,37.864790094146485,3618.200128034131,1.5782355536284363,3.5584925846623157,2.3,1.0
0,37.864790094146485,5618.313702852764,1.5782355536284363,3.7496059847079097,2.3,1.0
0,37.864790094146485,6594.622948091546,1.5782355536284363,3.8191899695193143,2.3,1.0
0,37.864790094146485,3577.8409877283198,1.5782355536284363,3.553621035033277,2.3,1.0
0,52.81951900505005,8678.365623373309,1.7227944420355452,3.938437943196803,2.3,1.0
0,52.81951900505005,9653.339279931624,1.7227944420355452,3.9846775703372868,2.3,1.0
0,52.81951900505005,11886.166071633377,1.7227944420355452,4.0750417938584285,2.3,1.0
0,52.81951900505005,7909.321498855501,1.7227944420355452,3.8981392291434713,2.3,1.0
0,52.81951900505005,8839.929357033689,1.7227944420355452,3.9464487944278877,2.3,1.0
0,52.81951900505005,10305.432657190742,1.7227944420355452,4.013066229660703,2.3,1.0
0,52.81951900505005,9789.256153228915,1.7227944420355452,3.990749692740692,2.3,1.0
0,52.81951900505005,8668.078600606104,1.7227944420355452,3.937922840771308,2.3,1.0
0,52.81951900505005,8988.959639071503,1.7227944420355452,3.9537094304255658,2.3,1.0
0,52.81951900505005,7462.094888654095,1.7227944420355452,3.8728607672667046,2.3,1.0
0,52.81951900505005,8849.354341776378,1.7227944420355452,3.9469115852703887,2.3,1.0
0,52.81951900505005,8811.982462213935,1.7227944420355452,3.9450736241379114,2.3,1.0
0,52.81951900505005,9496.241090924412,1.7227944420355452,3.977551731971069,2.3,1.0
0,52.81951900505005,8438.220789049585,1.7227944420355452,3.926250884664187,2.3,1.0
0,52.81951900505005,9843.401582490962,1.7227944420355452,3.9931452034336785,2.3,1.0
0,52.81951900505005,10675.783315204726,1.7227944420355452,4.028399750394047,2.3,1.0
0,52.81951900505005,9387.555802124138,1.7227944420355452,3.9725525315816057,2.3,1.0
0,52.81951900505005,9668.121437047586,1.7227944420355452,3.985342096753036,2.3,1.0
0,52.81951900505005,9244.63944760022,1.7227944420355452,3.965889977802261,2.3,1.0
0,52.81951900505005,9171.338320854096,1.7227944420355452,3.9624327143998403,2.3,1.0
0,52.81951900505005,8230.418444434928,1.7227944420355452,3.9154219158306605,2.3,1.0
0,52.81951900505005,9617.118633579914,1.7227944420355452,3.983044973391568,2.3,1.0
0,52.81951900505005,9038.358467492968,1.7227944420355452,3.956089561753636,2.3,1.0
0,52.81951900505005,12554.081207913261,1.7227944420355452,4.098784933621252,2.3,1.0
0,52.81951900505005,11612.403540640838,1.7227944420355452,4.064922119514818,2.3,1.0
0,52.81951900505005,9717.686202322966,1.7227944420355452,3.9875628709772557,2.3,1.0
0,52.81951900505005,8179.344236948617,1.7227944420355452,3.912718486349714,2.3,1.0
0,52.81951900505005,7761.757895189276,1.7227944420355452,3.8899600920985127,2.3,1.0
0,52.81951900505005,10965.368685865084,1.7227944420355452,4.0400232384344195,2.3,1.0
0,52.81951900505005,9539.899454034055,1.7227944420355452,3.9795437974726173,2.3,1.0
0,52.81951900505005,9856.114980182549,1.7227944420355452,3.9937057612740374,2.3,1.0
0,52.81951900505005,7059.559559202554,1.7227944420355452,3.848777606579459,2.3,1.0
0,52.81951900505005,10540.092661169558,1.7227944420355452,4.022844428908571,2.3,1.0
0,52.81951900505005,9818.158830207078,1.7227944420355452,3.9920300534844197,2.3,1.0
0,52.81951900505005,7764.064396856831,1.7227944420355452,3.890089128865165,2.3,1.0
0,52.81951900505005,8544.961757263723,1.7227944420355452,3.9317101233883527,2.3,1.0
0,52.81951900505005,9541.284718249308,1.7227944420355452,3.979606855677002,2.3,1.0
0,52.81951900505005,9243.684688511592,1.7227944420355452,3.965845122833141,2.3,1.0
0,52.81951900505005,8777.967460774316,1.7227944420355452,3.9433939666169118,2.3,1.0
0,52.81951900505005,9029.954440011777,1.7227944420355452,3.955685559117338,2.3,1.0
0,52.81951900505005,8831.05031039851,1.7227944420355452,3.9460123589437988,2.3,1.0
0,52.81951900505005,9383.5198113044,1.7227944420355452,3.9723657752544637,2.3,1.0
0,52.81951900505005,11436.321169840967,1.7227944420355452,4.058286343287132,2.3,1.0
0,52.81951900505005,6240.571695688442,1.7227944420355452,3.795224377007724,2.3,1.0
0,52.81951900505005,8851.11130698111,1.7227944420355452,3.9469978022446712,2.3,1.0
0,52.81951900505005,9417.290602755449,1.7227944420355452,3.9739259722701687,2.3,1.0
0,52.81951900505005,9587.59102399263,1.7227944420355452,3.981709500141399,2.3,1.0
0,52.81951900505005,8673.595190499034,1.7227944420355452,3.9381991491206745,2.3,1.0
0,52.81951900505005,7046.720243222327,1.7227944420355452,3.8479870302262995,2.3,1.0
0,52.81951900505005,9633.724245843528,1.7227944420355452,3.9837942109816873,2.3,1.0
0,73.68062997280774,25552.8567304785,1.8673533304426542,4.40743945996699,2.3,1.0
0,73.68062997280774,15667.169009272307,1.8673533304426542,4.194990528394187,2.3,1.0
0,73.68062997280774,22448.43249589994,1.8673533304426542,4.35118602096749,2.3,1.0
0,73.68062997280774,18772.026398825892,1.8673533304426542,4.273511156282858,2.3,1.0
0,73.68062997280774,19539.69301334023,1.8673533304426542,4.290917736268135,2.3,1.0
0,73.68062997280774,16839.23888737973,1.8673533304426542,4.226322458037672,2.3,1.0
0,73.68062997280774,18755.33343497522,1.8673533304426542,4.273124789504208,2.3,1.0
0,73.68062997280774,23966.410244667066,1.8673533304426542,4.37960298907399,2.3,1.0
0,73.68062997280774,21521.33726618919,1.8673533304426542,4.332869253485194,2.3,1.0
0,73.68062997280774,25571.880466368242,1.8673533304426542,4.407762665693079,2.3,1.0
0,73.68062997280774,23529.58042370663,1.8673533304426542,4.371614182964649,2.3,1.0
0,73.68062997280774,21062.823973519942,1.8673533304426542,4.323516598278555,2.3,1.0
0,73.68062997280774,25616.502343850025,1.8673533304426542,4.408519831245389,2.3,1.0
0,73.68062997280774,21062.528505693335,1.8673533304426542,4.323510505983102,2.3,1.0
0,73.68062997280774,22328.07408381269,1.8673533304426542,4.348851264457719,2.3,1.0
0,73.68062997280774,18862.219338703486,1.8673533304426542,4.275592790726168,2.3,1.0
0,73.68062997280774,19918.091912946176,1.8673533304426542,4.299247732111315,2.3,1.0
0,73.68062997280774,17761.496815983708,1.8673533304426542,4.249479562317028,2.3,1.0
0,73.68062997280774,22875.905106502323,1.8673533304426542,4.3593782863443025,2.3,1.0
0,73.68062997280774,16525.44053728662,1.8673533304426542,4.218153045789295,2.3,1.0
0,73.68062997280774,22175.74533321213,1.8673533304426542,4.345878225512171,2.3,1.0
0,73.68062997280774,19164.295320287827,1.8673533304426542,4.2824928546815775,2.3,1.0
0,73.68062997280774,23507.832222983587,1.8673533304426542,4.371212582463816,2.3,1.0
0,73.68062997280774,22071.27382287636,1.8673533304426542,4.343827398783843,2.3,1.0
0,73.68062997280774,25912.96729914994,1.8673533304426542,4.413517146982759,2.3,1.0
0,73.68062997280774,22004.847970063955,1.8673533304426542,4.342518372399514,2.3,1.0
0,73.68062997280774,15577.702258057785,1.8673533304426542,4.192503398764107,2.3,1.0
0,73.68062997280774,19523.20214319507,1.8673533304426542,4.290551050987764,2.3,1.0
0,73.68062997280774,16541.055603287678,1.8673533304426542,4.218563221543877,2.3,1.0
0,73.68062997280774,18245.247065311316,1.8673533304426542,4.2611497486749,2.3,1.0
0,73.68062997280774,24737.76077790965,1.8673533304426542,4.393360385438211,2.3,1.0
