x,y,phi,alpha,P
0.1,0.5666666666666667,0.1292376554311221,2.6397674732957372,1.299466277228067
0.1,0.6,0.1274646612021355,2.625357215773205,1.2726533390098023
0.1,0.6333333333333333,0.12494535991435107,2.6055728090000843,1.237405996627847
0.1,0.6666666666666666,0.12164041723467604,2.5807611844574883,1.1956479544916239
0.1,0.7,0.1174963036523311,2.5513167019494865,1.1494555443482326
0.1,0.7333333333333333,0.11244317020506753,2.517655864780575,1.1009229630126052
0.1,0.7666666666666666,0.1063920017154468,2.480196097281443,1.052100419608123
0.1,0.8,0.09923066188327093,2.439339828220179,1.0050118096973664
0.1,0.8333333333333334,0.09081831341197483,2.3954638982812737,0.9617524482394526
0.1,0.8666666666666667,0.0809775576092309,2.348913556677866,0.924669977927917
0.1,0.9,0.06948353099147112,2.3,0.8966373274956436
0.1,0.9333333333333333,0.056049316745971835,2.2490003996803196,0.8814224568546
0.1,0.9666666666666667,0.040307941593741015,2.1961595189594703,0.8841144132683768
0.1,1.0,0.021794229767704912,2.1416922292793874,0.835398882371562
0.13333333333333333,0.0,0.024926592005415478,2.1847053562034096,0.9596636886597735
0.13333333333333333,0.03333333333333333,0.04644845882203005,2.241032168798583,0.9796427231827303
0.13333333333333333,0.06666666666666667,0.06499186728628092,2.2958405421207706,0.9424465682166346
0.13333333333333333,0.1,0.08097755760923081,2.348913556677866,0.9246699779279162
0.13333333333333333,0.13333333333333333,0.09475732495296338,2.4,0.9221864663838247
0.13333333333333333,0.16666666666666666,0.10662035241667711,2.448810197918568,0.9316249495413373
0.13333333333333333,0.2,0.11680272161420899,2.495012437887911,0.9502281610587187
0.13333333333333333,0.23333333333333334,0.12549680805480007,2.538230796916433,0.9756498095594314
0.13333333333333333,0.26666666666666666,0.13285927225385138,2.5780455542707115,1.0057597362896828
0.13333333333333333,0.3,0.1390173658097998,2.613997742666532,1.038486372326346
0.13333333333333333,0.3333333333333333,0.1440736942613362,2.645599625468247,1.0717128316730358
0.13333333333333333,0.36666666666666664,0.14810973048029863,2.6723527321376572,1.1032423039124775
0.13333333333333333,0.4,0.15118841855071058,2.693774225170145,1.130848363238694
0.13333333333333333,0.43333333333333335,0.153356199590732,2.709430584957905,1.152417215658102
0.13333333333333333,0.4666666666666667,0.154644710043207,2.7189750324093342,1.1661664515366965
0.13333333333333333,0.5,0.15507222631015996,2.7221825406947975,1.1708918707069544
0.13333333333333333,0.5333333333333333,0.1546447100432071,2.7189750324093342,1.1661664515366974
0.13333333333333333,0.5666666666666667,0.1533561995907321,2.709430584957905,1.1524172156581034
0.13333333333333333,0.6,0.1511884185507107,2.693774225170145,1.1308483632386943
0.13333333333333333,0.6333333333333333,0.1481097304802987,2.6723527321376572,1.1032423039124788
0.13333333333333333,0.6666666666666666,0.1440736942613364,2.645599625468247,1.0717128316730384
0.13333333333333333,0.7,0.13901736580979995,2.6139977426665326,1.0384863723263449
0.13333333333333333,0.7333333333333333,0.1328592722538515,2.5780455542707115,1.0057597362896822
0.13333333333333333,0.7666666666666666,0.12549680805480018,2.538230796916433,0.9756498095594286
0.13333333333333333,0.8,0.11680272161420911,2.495012437887911,0.9502281610587187
0.13333333333333333,0.8333333333333334,0.10662035241667722,2.448810197918568,0.9316249495413373
0.13333333333333333,0.8666666666666667,0.09475732495296346,2.4,0.9221864663838254
0.13333333333333333,0.9,0.08097755760923088,2.348913556677866,0.924669977927917
0.13333333333333333,0.9333333333333333,0.064991867286281,2.2958405421207706,0.9424465682166354
0.13333333333333333,0.9666666666666667,0.04644845882203011,2.241032168798583,0.9796427231827313
0.13333333333333333,1.0,0.0249265920054155,2.1847053562034096,0.9596636886597749
0.16666666666666666,0.0,0.027568204648505047,2.225245121601804,1.077858538787433
0.16666666666666666,0.03333333333333333,0.05164739306211222,2.283447493940356,1.074381869026791
0.16666666666666666,0.06666666666666667,0.07260417256499238,2.34025864952568,1.0082879199370798
0.16666666666666666,0.1,0.09081831341197473,2.3954638982812737,0.9617524482394514
0.16666666666666666,0.13333333333333333,0.10662035241667712,2.448810197918568,0.9316249495413376
0.16666666666666666,0.16666666666666666,0.12029241118747692,2.5,0.9151315796699543
0.16666666666666666,0.2,0.13207250898018055,2.5486851204779777,0.909871454952429
0.16666666666666666,0.23333333333333334,0.1421600616763805,2.5944614861862583,0.9137251506504627
0.16666666666666666,0.26666666666666666,0.1507212580591174,2.6368661749183966,0.9247278668814746
0.16666666666666666,0.3,0.15789370081353712,2.675378874876468,0.9409402418635513
0.16666666666666666,0.3333333333333333,0.16379010713961298,2.709430584957905,0.9603425351276729
0.16666666666666666,0.36666666666666664,0.16850110040868566,2.7384226894136092,0.9807801021057632
0.16666666666666666,0.4,0.1720972879760586,2.76175884698833,0.9999922424267933
0.16666666666666666,0.43333333333333335,0.17463093758467438,2.778889744907202,1.0157514098028169
0.16666666666666666,0.4666666666666667,0.17613757017352624,2.789366479822405,1.026113487112877
0.16666666666666666,0.5,0.1766375763595395,2.7928932188134525,1.0297293687778848
0.16666666666666666,0.5333333333333333,0.17613757017352635,2.789366479822405,1.0261134871128792
0.16666666666666666,0.5666666666666667,0.17463093758467457,2.778889744907202,1.0157514098028193
0.16666666666666666,0.6,0.17209728797605878,2.76175884698833,0.9999922424267957
0.16666666666666666,0.6333333333333333,0.16850110040868585,2.7384226894136092,0.980780102105764
0.16666666666666666,0.6666666666666666,0.16379010713961314,2.7094305849579055,0.9603425351276722
0.16666666666666666,0.7,0.15789370081353732,2.675378874876468,0.9409402418635543
0.16666666666666666,0.7333333333333333,0.1507212580591175,2.6368661749183966,0.9247278668814762
0.16666666666666666,0.7666666666666666,0.1421600616763806,2.5944614861862583,0.913725150650463
0.16666666666666666,0.8,0.13207250898018064,2.5486851204779777,0.9098714549524293
0.16666666666666666,0.8333333333333334,0.12029241118747701,2.5,0.9151315796699543
0.16666666666666666,0.8666666666666667,0.10662035241667721,2.448810197918568,0.9316249495413372
0.16666666666666666,0.9,0.09081831341197483,2.3954638982812737,0.9617524482394523
0.16666666666666666,0.9333333333333333,0.07260417256499248,2.34025864952568,1.0082879199370804
0.16666666666666666,0.9666666666666667,0.05164739306211229,2.283447493940356,1.0743818690267926
0.16666666666666666,1.0,0.027568204648505075,2.225245121601804,1.0778585387874349
0.2,0.0,0.02980439975535537,2.263068312314702,1.189514969269713
0.2,0.03333333333333333,0.05605831944724652,2.323139770406018,1.1666894904608562
0.2,0.06666666666666667,0.07908542073987238,2.381966011250105,1.0763894369427167
0.2,0.1,0.09923066188327079,2.439339828220179,1.0050118096973644
0.2,0.13333333333333333,0.11680272161420902,2.495012437887911,0.9502281610587201
0.2,0.16666666666666666,0.13207250898018055,2.5486851204779777,0.9098714549524285
0.2,0.2,0.14527457667669252,2.6,0.8819864174118938
0.2,0.23333333333333334,0.15661002712833755,2.6485306817036802,0.8648023655916166
0.2,0.26666666666666666,0.16624989200801404,2.693774225170145,0.8566565663466442
0.2,0.3,0.17433834079418903,2.735147072961082,0.8558907276082126
0.2,0.3333333333333333,0.18099534991443791,2.7719890110719483,0.8607430597180159
0.2,0.36666666666666664,0.18631867664936805,2.8035805861407943,0.8692666210163278
0.2,0.4,0.19038520626203698,2.8291796067500634,0.8793184061515226
0.2,0.43333333333333335,0.1932520069723241,2.8480797594797354,0.8886710594177334
0.2,0.4666666666666667,0.19495760905802295,2.8596875762567153,0.8952789668209805
0.2,0.5,0.1955238162795923,2.8636038969321076,0.8976632594960146
0.2,0.5333333333333333,0.19495760905802315,2.8596875762567153,0.8952789668209814
0.2,0.5666666666666667,0.1932520069723243,2.8480797594797354,0.8886710594177333
0.2,0.6,0.1903852062620372,2.8291796067500634,0.8793184061515232
0.2,0.6333333333333333,0.1863186766493682,2.8035805861407943,0.8692666210163283
0.2,0.6666666666666666,0.18099534991443808,2.7719890110719483,0.8607430597180132
0.2,0.7,0.17433834079418925,2.7351470729610825,0.855890727608214
0.2,0.7333333333333333,0.16624989200801416,2.693774225170145,0.8566565663466479
0.2,0.7666666666666666,0.15661002712833766,2.6485306817036802,0.8648023655916156
0.2,0.8,0.14527457667669266,2.6,0.8819864174118938
0.2,0.8333333333333334,0.13207250898018066,2.5486851204779777,0.909871454952431
0.2,0.8666666666666667,0.1168027216142091,2.495012437887911,0.9502281610587204
0.2,0.9,0.09923066188327093,2.439339828220179,1.0050118096973653
0.2,0.9333333333333333,0.07908542073987246,2.381966011250105,1.076389436942718
0.2,0.9666666666666667,0.05605831944724657,2.323139770406018,1.1666894904608573
0.2,1.0,0.02980439975535539,2.263068312314702,1.189514969269714
0.23333333333333334,0.0,0.03169587384709164,2.2979184719828694,1.2940656746344967
0.23333333333333334,0.03333333333333333,0.05979392440720845,2.3598245749008617,1.255219059182348
0.23333333333333334,0.06666666666666667,0.0845872090790815,2.420648342753855,1.1447231304855443
0.23333333333333334,0.1,0.1063920017154467,2.4801960972814427,1.052100419608122
0.23333333333333334,0.13333333333333333,0.1254968080548001,2.538230796916433,0.9756498095594319
0.23333333333333334,0.16666666666666666,0.1421600616763805,2.5944614861862583,0.9137251506504613
0.23333333333333334,0.2,0.1566100271283375,2.6485306817036802,0.8648023655916166
0.23333333333333334,0.23333333333333334,0.16904611058108365,2.7,0.8274894893491723
0.23333333333333334,0.26666666666666666,0.17964087172143195,2.7483351810813548,0.800488978140089
0.23333333333333334,0.3,0.18854217769622836,2.7928932188134525,0.7825210183965803
0.23333333333333334,0.3333333333333333,0.19587506105291771,2.8329167967936835,0.7722186745663465
0.23333333333333334,0.36666666666666664,0.20174295608869247,2.867544467966324,0.7680169827226218
0.23333333333333334,0.4,0.20622819923890323,2.8958477013202715,0.7680818115397335
0.23333333333333334,0.43333333333333335,0.2093921188730609,2.91690481051547,0.7703533964098597
0.23333333333333334,0.4666666666666667,0.21127560980124088,2.929912287450431,0.7727859800529091
0.23333333333333334,0.5,0.21190111958240898,2.934314575050762,0.7737990992536165
0.23333333333333334,0.5333333333333333,0.21127560980124105,2.929912287450431,0.7727859800529099
0.23333333333333334,0.5666666666666667,0.20939211887306108,2.91690481051547,0.7703533964098617
0.23333333333333334,0.6,0.2062281992389034,2.8958477013202715,0.7680818115397342
0.23333333333333334,0.6333333333333333,0.20174295608869267,2.867544467966324,0.7680169827226245
0.23333333333333334,0.6666666666666666,0.19587506105291796,2.8329167967936835,0.7722186745663486
0.23333333333333334,0.7,0.18854217769622858,2.7928932188134525,0.7825210183965811
0.23333333333333334,0.7333333333333333,0.1796408717214321,2.7483351810813548,0.8004889781400932
0.23333333333333334,0.7666666666666666,0.1690461105810837,2.7,0.8274894893491752
0.23333333333333334,0.8,0.1566100271283377,2.64853068170368,0.8648023655916159
0.23333333333333334,0.8333333333333334,0.14216006167638068,2.5944614861862583,0.9137251506504622
0.23333333333333334,0.8666666666666667,0.12549680805480024,2.538230796916433,0.9756498095594339
0.23333333333333334,0.9,0.10639200171544685,2.4801960972814427,1.052100419608124
0.23333333333333334,0.9333333333333333,0.08458720907908156,2.420648342753855,1.1447231304855463
0.23333333333333334,0.9666666666666667,0.0597939244072085,2.3598245749008617,1.255219059182349
0.23333333333333334,1.0,0.03169587384709165,2.2979184719828694,1.2940656746344983
0.26666666666666666,0.0,0.03328746625361266,2.3295300089280375,1.3907208650898375
0.26666666666666666,0.03333333333333333,0.0629391573472923,2.3932028189410675,1.3386519206623226
0.26666666666666666,0.06666666666666667,0.08922673954055699,2.455969349108945,1.2114675061749844
0.26666666666666666,0.1,0.11244317020506746,2.5176558647805747,1.1009229630126043
0.26666666666666666,0.13333333333333333,0.1328592722538514,2.5780455542707115,1.0057597362896835
0.26666666666666666,0.16666666666666666,0.15072125805911743,2.6368661749183966,0.9247278668814758
0.26666666666666666,0.2,0.16624989200801404,2.693774225170145,0.8566565663466463
0.26666666666666666,0.23333333333333334,0.17964087172143195,2.7483351810813548,0.8004889781400902
0.26666666666666666,0.26666666666666666,0.19106598363323965,2.8000000000000003,0.755280295539881
0.26666666666666666,0.3,0.20067460462834424,2.8480797594797354,0.7201569284416754
0.26666666666666666,0.3333333333333333,0.20859510303547013,2.891723746970178,0.6942329076137954
0.26666666666666666,0.36666666666666664,0.21493563206843577,2.929912287450431,0.6764857462932952
0.26666666666666666,0.4,0.21978385219321828,2.9614835192865496,0.6656185010757284
0.26666666666666666,0.43333333333333335,0.22320563885563208,2.98521849295065,0.6599852637351405
0.26666666666666666,0.4666666666666667,0.22524412410636083,3.0,0.6577178781228863
0.26666666666666666,0.5,0.22592151574394095,3.005025253169417,0.6571883420415428
0.26666666666666666,0.5333333333333333,0.22524412410636108,3.0,0.6577178781228858
0.26666666666666666,0.5666666666666667,0.22320563885563238,2.98521849295065,0.6599852637351411
0.26666666666666666,0.6,0.21978385219321853,2.9614835192865496,0.6656185010757304
0.26666666666666666,0.6333333333333333,0.21493563206843608,2.929912287450431,0.6764857462932993
0.26666666666666666,0.6666666666666666,0.2085951030354704,2.891723746970178,0.694232907613797
0.26666666666666666,0.7,0.20067460462834452,2.8480797594797354,0.7201569284416792
0.26666666666666666,0.7333333333333333,0.19106598363323984,2.8000000000000003,0.7552802955398834
0.26666666666666666,0.7666666666666666,0.17964087172143217,2.7483351810813548,0.8004889781400935
0.26666666666666666,0.8,0.16624989200801427,2.693774225170145,0.8566565663466476
0.26666666666666666,0.8333333333333334,0.15072125805911768,2.6368661749183966,0.9247278668814767
0.26666666666666666,0.8666666666666667,0.1328592722538516,2.5780455542707115,1.005759736289686
0.26666666666666666,0.9,0.11244317020506761,2.5176558647805747,1.1009229630126067
0.26666666666666666,0.9333333333333333,0.08922673954055704,2.455969349108945,1.2114675061749862
0.26666666666666666,0.9666666666666667,0.06293915734729236,2.3932028189410675,1.338651920662323
0.26666666666666666,1.0,0.033287466253612674,2.3295300089280375,1.3907208650898395
0.3,0.0,0.034613054021733064,2.3576340341204136,1.4784530689573052
0.3,0.03333333333333333,0.06555914624080056,2.4229670385730993,1.4155849469682407
0.3,0.06666666666666667,0.09309549963446406,2.4875771634341706,1.2748312713168926
0.3,0.1,0.11749630365233102,2.551316701949486,1.149455544348228
0.3,0.13333333333333333,0.13901736580979984,2.613997742666532,1.038486372326348
0.3,0.16666666666666666,0.15789370081353724,2.675378874876468,0.9409402418635543
0.3,0.2,0.17433834079418914,2.735147072961082,0.8558907276082146
0.3,0.23333333333333334,0.18854217769622844,2.7928932188134525,0.7825210183965812
0.3,0.26666666666666666,0.2006746046283443,2.8480797594797354,0.7201569284416757
0.3,0.3,0.21088469686733308,2.9,0.6682744859180134
0.3,0.3333333333333333,0.21930257479895104,2.947731949140637,0.6264686933056466
0.3,0.36666666666666664,0.22604032492882162,2.9900980486407214,0.5943619770499303
0.3,0.4,0.23119146593001408,3.0256583509747434,0.5714357079698403
0.3,0.43333333333333335,0.23482804613402775,3.052786404500042,0.5568125562003086
0.3,0.4666666666666667,0.2369965372484169,3.069883736647869,0.5491314548577275
0.3,0.5,0.2377179158698712,3.0757359312880714,0.5468352108034416
0.3,0.5333333333333333,0.2369965372484171,3.069883736647869,0.5491314548577266
0.3,0.5666666666666667,0.23482804613402797,3.052786404500042,0.5568125562003061
0.3,0.6,0.23119146593001433,3.0256583509747434,0.5714357079698411
0.3,0.6333333333333333,0.22604032492882192,2.990098048640722,0.594361977049929
0.3,0.6666666666666666,0.21930257479895135,2.947731949140637,0.6264686933056458
0.3,0.7,0.21088469686733333,2.9000000000000004,0.6682744859180124
0.3,0.7333333333333333,0.20067460462834452,2.8480797594797354,0.720156928441677
0.3,0.7666666666666666,0.18854217769622872,2.7928932188134525,0.7825210183965816
0.3,0.8,0.17433834079418936,2.735147072961082,0.8558907276082149
0.3,0.8333333333333334,0.15789370081353743,2.675378874876468,0.940940241863554
0.3,0.8666666666666667,0.1390173658098,2.613997742666532,1.0384863723263489
0.3,0.9,0.11749630365233113,2.551316701949486,1.1494555443482308
0.3,0.9333333333333333,0.09309549963446409,2.4875771634341706,1.2748312713168943
0.3,0.9666666666666667,0.06555914624080057,2.4229670385730993,1.4155849469682409
0.3,1.0,0.03461305402173307,2.3576340341204136,1.4784530689573054
0.3333333333333333,0.0,0.03569847076023357,2.381966011250105,1.556034847604157
0.3333333333333333,0.03333333333333333,0.0677041512837548,2.448810197918568,1.4845071601564601
0.3333333333333333,0.06666666666666667,0.09626503848781665,2.5151142198203895,1.3329783433738476
0.3333333333333333,0.1,0.12164041723467597,2.5807611844574883,1.1956479544916228
0.3333333333333333,0.13333333333333333,0.14407369426133632,2.645599625468247,1.0717128316730382
0.3333333333333333,0.16666666666666666,0.16379010713961314,2.709430584957905,0.960342535127674
0.3333333333333333,0.2,0.18099534991443808,2.7719890110719483,0.8607430597180156
0.3333333333333333,0.23333333333333334,0.19587506105291785,2.8329167967936835,0.7722186745663457
0.3333333333333333,0.26666666666666666,0.20859510303547024,2.891723746970178,0.694232907613796
0.3333333333333333,0.3,0.21930257479895113,2.947731949140637,0.6264686933056458
0.3333333333333333,0.3333333333333333,0.22812744790363473,3.0,0.5688795621713619
0.3333333333333333,0.36666666666666664,0.23518438545472714,3.047230743093129,0.5217026729115068
0.3333333333333333,0.4,0.2405733291557548,3.0876894374382338,0.48537027207888495
0.3333333333333333,0.43333333333333335,0.24437595902500675,3.1192113447068044,0.4602334687779241
0.3333333333333333,0.4666666666666667,0.2466461958307373,3.139444872453601,0.4460671616322399
0.3333333333333333,0.5,0.24740323161897926,3.146446609406726,0.4417008808207641
0.3333333333333333,0.5333333333333333,0.24664619583073755,3.139444872453601,0.4460671616322368
0.3333333333333333,0.5666666666666667,0.24437595902500697,3.1192113447068044,0.4602334687779244
0.3333333333333333,0.6,0.24057332915575516,3.0876894374382338,0.4853702720788873
0.3333333333333333,0.6333333333333333,0.23518438545472742,3.047230743093129,0.5217026729115076
0.3333333333333333,0.6666666666666666,0.22812744790363493,3.0,0.5688795621713635
0.3333333333333333,0.7,0.21930257479895127,2.947731949140637,0.6264686933056463
0.3333333333333333,0.7333333333333333,0.20859510303547044,2.891723746970178,0.6942329076137932
0.3333333333333333,0.7666666666666666,0.1958750610529181,2.8329167967936835,0.7722186745663459
0.3333333333333333,0.8,0.18099534991443822,2.7719890110719483,0.8607430597180157
0.3333333333333333,0.8333333333333334,0.16379010713961328,2.709430584957905,0.9603425351276738
0.3333333333333333,0.8666666666666667,0.14407369426133643,2.645599625468247,1.0717128316730375
0.3333333333333333,0.9,0.1216404172346761,2.5807611844574883,1.1956479544916245
0.3333333333333333,0.9333333333333333,0.09626503848781667,2.5151142198203895,1.33297834337385
0.3333333333333333,0.9666666666666667,0.06770415128375482,2.448810197918568,1.4845071601564606
0.3333333333333333,1.0,0.035698470760233574,2.381966011250105,1.5560348476041572
0.36666666666666664,0.0,0.036563351266742566,2.402275079994993,1.622113524165371
0.36666666666666664,0.03333333333333333,0.06941278457382767,2.4704369859013,1.5438380926802813
0.36666666666666664,0.06666666666666667,0.0987908805712971,2.538230796916433,1.3840324415520286
0.36666666666666664,0.1,0.12494535991435096,2.6055728090000843,1.2374059966278466
